wiki_img_url	wiki_img_labels	wiki_img_labelsconf
Virginia_Foxx.jpg	Face, Smile, Chin, Outerwear, Eye, Organ, Sleeve, Iris, Flag of the united states, Collar	0.983993411064148, 0.9702325463294983, 0.9673065543174744, 0.952667236328125, 0.9340479373931885, 0.9039662480354309, 0.8723952770233154, 0.8442846536636353, 0.8327511548995972, 0.8214029669761658
Tammy_Duckworth.jpg	Smile, Sleeve, Gesture, Collar, Street fashion, Blazer, Happy, Layered hair, Long hair, Event	0.9601380825042725, 0.8724503517150879, 0.852604866027832, 0.8088653683662415, 0.8036535978317261, 0.7820139527320862, 0.7793462872505188, 0.7439091801643372, 0.7360562086105347, 0.7174956798553467
Hakeem_Jeffries.jpg	Forehead, Chin, Smile, Organ, Dress shirt, Gesture, Sleeve, Collar, Tie, Suit	0.9846563935279846, 0.966057538986206, 0.9454870223999023, 0.9024795293807983, 0.9008251428604126, 0.852604866027832, 0.8471090197563171, 0.8413569927215576, 0.8285151124000549, 0.8210245966911316
Carol_Shea-Porter.jpg	Face, Smile, Blue, Sleeve, Flag of the united states, Flag, Collar, Pantsuit, Blazer, Official	0.982930064201355, 0.9794563055038452, 0.9025163650512695, 0.8709717392921448, 0.8477303385734558, 0.8175805807113647, 0.804026186466217, 0.7997896671295166, 0.7825188636779785, 0.7756581902503967
Buddy_Carter.jpg	Smile, Tie, Dress shirt, Flag, Gesture, Collar, Suit, Sleeve, Blazer, Flag of the united states	0.9572921395301819, 0.8892645239830017, 0.8866129517555237, 0.857345461845398, 0.852604866027832, 0.840871274471283, 0.8196943998336792, 0.8141594529151917, 0.7826756238937378, 0.7471826672554016
Rick_Nolan.jpg	Forehead, Smile, Photograph, Eyebrow, Organ, Dress shirt, Gesture, Flag, Collar, Happy	0.9846563935279846, 0.9771326780319214, 0.9423055648803711, 0.9390338659286499, 0.9015640616416931, 0.8727269172668457, 0.852604866027832, 0.8444644808769226, 0.838753879070282, 0.7841519117355347
Blake_Farenthold.jpg	Forehead, Smile, Dress shirt, Tie, Sleeve, Coat, Gesture, Collar, Suit, Happy	0.9846563935279846, 0.9657789468765259, 0.9028042554855347, 0.898869514465332, 0.8724483847618103, 0.8673803806304932, 0.852604866027832, 0.8411893248558044, 0.8269683122634888, 0.7965825200080872
Joe_Barton.jpg	Glasses, Tie, Smile, Collar, Flag of the united states, Dress shirt, Blazer, Suit, Official, Flag	0.9817867279052734, 0.8615632653236389, 0.8544211387634277, 0.8373979330062866, 0.8148318529129028, 0.8051062226295471, 0.7722362279891968, 0.7476353049278259, 0.7346059679985046, 0.7224011421203613
Jack_Bergman.jpg	Face, Smile, Head, Eye, Organ, Tie, Human body, Flag, Dress shirt, Gesture	0.9842861890792847, 0.9799160361289978, 0.9715316295623779, 0.9363685846328735, 0.9050504565238953, 0.903437077999115, 0.8845678567886353, 0.8624839186668396, 0.8530541062355042, 0.852604866027832
Trey_Hollingsworth.jpg	Forehead, Chin, Property, Eyebrow, Smile, Dress shirt, Sleeve, Collar, Window, Building	0.9846563935279846, 0.9656926393508911, 0.943254828453064, 0.9429014921188354, 0.9162694811820984, 0.9042715430259705, 0.8724384307861328, 0.8412829041481018, 0.8248878717422485, 0.7427082657814026
Sherrod_Brown.jpg	Smile, Head, Sky, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer	0.9769076704978943, 0.9718243479728699, 0.9489803314208984, 0.9037157893180847, 0.8882549405097961, 0.8724313378334045, 0.852604866027832, 0.8404712677001953, 0.8262267708778381, 0.7827803492546082
Jamie_Raskin.jpg	Forehead, Smile, Gesture, Collar, Dress shirt, Tie, Suit, Flag, Blazer, Flag of the united states	0.9846563935279846, 0.9826284646987915, 0.852604866027832, 0.8407833576202393, 0.8183024525642395, 0.8177173137664795, 0.8099574446678162, 0.795344352722168, 0.7825092673301697, 0.7494258284568787
Cory_Booker.jpg	Forehead, Nose, Smile, Cheek, Chin, Eyebrow, Eye, Facial expression, Organ, Jaw	0.9846563935279846, 0.9835830330848694, 0.9819238185882568, 0.9788773655891418, 0.9678046703338623, 0.9519873261451721, 0.9349038600921631, 0.9322999715805054, 0.9014936685562134, 0.8812216520309448
Sean_Patrick_Maloney.jpg	Smile, Organ, Dress shirt, Tie, Gesture, Collar, Flag, Suit, Blazer, Flag of the united states	0.9771353006362915, 0.9051507711410522, 0.8688963055610657, 0.8549929857254028, 0.852604866027832, 0.8389869928359985, 0.815971314907074, 0.799752414226532, 0.7827550172805786, 0.7529751062393188
Clay_Higgins.jpg	Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer, Flag of the united states, Flag, Official	0.8963582515716553, 0.8909786939620972, 0.8718613386154175, 0.8525834083557129, 0.8413640260696411, 0.785689651966095, 0.7826846837997437, 0.7788055539131165, 0.7688124179840088, 0.7579379081726074
Dan_Lipinski.jpg	Forehead, Smile, Dress shirt, Gesture, Flag, Collar, Tie, Suit, Flag of the united states, Blazer	0.9846563935279846, 0.9661201238632202, 0.9025726914405823, 0.852604866027832, 0.8513125777244568, 0.8407071828842163, 0.834202229976654, 0.8107090592384338, 0.7884878516197205, 0.7827668786048889
Mike_Thompson_(California_politician).jpg	Forehead, Smile, Chin, Dress shirt, Tie, Flag, Collar, Blazer, Suit, Official	0.9846563935279846, 0.9834042191505432, 0.9660102725028992, 0.8898448348045349, 0.8610090613365173, 0.8268632292747498, 0.8205533623695374, 0.7821155786514282, 0.7706957459449768, 0.7564717531204224
Jan_Schakowsky.jpg	Face, Nose, Smile, Skin, Lip, Chin, Eyebrow, Vertebrate, Organ, Mammal	0.9838964343070984, 0.9835830330848694, 0.9805854558944702, 0.9736273884773254, 0.9699873924255371, 0.9672636985778809, 0.9497087597846985, 0.9196141362190247, 0.9015676975250244, 0.8545758128166199
Lamar_S._Smith.jpg	Glasses, Smile, Flag, Vision care, Tie, Dress shirt, Gesture, Collar, Suit, Sleeve	0.9833120107650757, 0.973188579082489, 0.90860515832901, 0.8828951716423035, 0.8688926100730896, 0.8567483425140381, 0.852604866027832, 0.8402992486953735, 0.8222078084945679, 0.8193042278289795
Dave_Brat.jpg	Smile, Tie, Dress shirt, Sleeve, Gesture, Collar, Flag, Suit, Flag of the united states, Spokesperson	0.9789162278175354, 0.9094562530517578, 0.8954336047172546, 0.8723809719085693, 0.852604866027832, 0.8412511348724365, 0.822162389755249, 0.8095592856407166, 0.8093433976173401, 0.7840148210525513
Pat_Roberts.jpg	Glasses, Photograph, Flag, Organ, Tie, Bookcase, Shelf, Flag of the united states, Dress shirt, Suit	0.9825631976127625, 0.942847728729248, 0.907365083694458, 0.9045445919036865, 0.9028179049491882, 0.9020748734474182, 0.8916073441505432, 0.8454291224479675, 0.825627863407135, 0.8149105906486511
John_Ratcliffe_(American_politician).jpg	Chin, Smile, Vertebrate, Dress shirt, Tie, Coat, Mammal, Collar, Suit, Blazer	0.9661661982536316, 0.9433068037033081, 0.9230896830558777, 0.9043045043945312, 0.8795205950737, 0.8603266477584839, 0.8578992486000061, 0.8413987755775452, 0.8059487342834473, 0.7827810645103455
Tim_Walberg.jpg	Smile, Tie, Flag of the united states, Gesture, Flag, Dress shirt, Collar, Blazer, Spokesperson, Suit	0.9573546051979065, 0.8966261744499207, 0.8675297498703003, 0.852604866027832, 0.8491197228431702, 0.8402142524719238, 0.8348049521446228, 0.7827029824256897, 0.781345784664154, 0.7779378294944763
Bennie_Thompson.jpg	Vertebrate, Tie, Dress shirt, Coat, Flag, Collar, Spokesperson, Suit, Flag of the united states, Blazer	0.9191638827323914, 0.8919145464897156, 0.8798523545265198, 0.8613963723182678, 0.8456119298934937, 0.83232182264328, 0.8257843852043152, 0.8146357536315918, 0.8065169453620911, 0.7827667593955994
Markwayne_Mullin.jpg	Forehead, Smile, Dress shirt, Sleeve, Tie, Gesture, Collar, Flag, Suit, Flag of the united states	0.9846563935279846, 0.9446678161621094, 0.8831878900527954, 0.8724126815795898, 0.8706104159355164, 0.852604866027832, 0.8410993814468384, 0.8305302858352661, 0.825962245464325, 0.8086268305778503
Kevin_Brady.jpg	Smile, Tie, Human body, Dress shirt, Flag, Collar, Suit, Flag of the united states, Blazer, Official	0.9266323447227478, 0.9093744158744812, 0.8839051723480225, 0.8800990581512451, 0.8728662133216858, 0.8355563282966614, 0.8331818580627441, 0.8130252957344055, 0.7826664447784424, 0.7628986835479736
John_Faso.jpg	Smile, Tie, Dress shirt, Gesture, Collar, Flag of the united states, Suit, Blazer, Flag, Event	0.9640438556671143, 0.8841546773910522, 0.8829936385154724, 0.852604866027832, 0.839921236038208, 0.8354654312133789, 0.790775716304779, 0.782734751701355, 0.7767394185066223, 0.7398632168769836
John_Cornyn.jpg	Smile, Dress shirt, Coat, Sleeve, Standing, Gesture, Tie, Collar, Suit, Blazer	0.9831560850143433, 0.8986726999282837, 0.8799842000007629, 0.8724455237388611, 0.8642165660858154, 0.852604866027832, 0.8466192483901978, 0.8411639332771301, 0.8217682838439941, 0.7827810645103455
Nancy_Pelosi.jpg	Smile, Sleeve, Collar, Pantsuit, Blazer, Flag, Official, Suit, White-collar worker, Event	0.9783290028572083, 0.8708640336990356, 0.8035909533500671, 0.7996408343315125, 0.7827567458152771, 0.7817220687866211, 0.7449485063552856, 0.715736448764801, 0.715604841709137, 0.7152702212333679
Scott_DesJarlais.jpg	Smile, Tie, Dress shirt, Gesture, Flag, Collar, Suit, Blazer, Flag of the united states, Official	0.9491298198699951, 0.8970103859901428, 0.8827246427536011, 0.852604866027832, 0.8458714485168457, 0.8392814993858337, 0.8301617503166199, 0.7827717065811157, 0.7715243697166443, 0.7566591501235962
Jim_Clyburn.jpg	Forehead, Nose, Face, Glasses, Skin, Smile, Chin, Eyebrow, Eye, Vision care	0.9846563935279846, 0.9835830330848694, 0.98283451795578, 0.9801009893417358, 0.9753029942512512, 0.9730044603347778, 0.9686154723167419, 0.9422973990440369, 0.9399985671043396, 0.9222426414489746
Tom_Rooney_(politician).jpg	Forehead, Smile, Chin, Tie, Dress shirt, Gesture, Flag of the united states, Flag, Collar, Suit	0.9846563935279846, 0.9723238945007324, 0.9677737951278687, 0.9034651517868042, 0.8840178847312927, 0.852604866027832, 0.8404261469841003, 0.8332878947257996, 0.8325096368789673, 0.811816394329071
Ed_Royce.jpg	Forehead, Smile, Chin, Vertebrate, Tie, Gesture, Suit, Flag, Blazer, Flag of the united states	0.9846563935279846, 0.9763203859329224, 0.9662359356880188, 0.9236059188842773, 0.8977401852607727, 0.852604866027832, 0.8280088901519775, 0.7863763570785522, 0.7826801538467407, 0.7798661589622498
Jason_T._Smith.jpg	Smile, Tie, Sleeve, Dress shirt, Gesture, Collar, Flag of the united states, Suit, Flag, Blazer	0.9790368676185608, 0.8763282895088196, 0.8720448017120361, 0.8633390069007874, 0.852604866027832, 0.8407664895057678, 0.8252491354942322, 0.8248171806335449, 0.8246212601661682, 0.7827473282814026
Brad_Schneider.jpg	Forehead, Smile, Coat, Dress shirt, Tie, Flag, Gesture, Suit, Collar, Flag of the united states	0.9846563935279846, 0.9747580885887146, 0.8816837072372437, 0.8771960139274597, 0.8683143258094788, 0.8562578558921814, 0.852604866027832, 0.8454792499542236, 0.8382107019424438, 0.7831318378448486
Jerry_Moran.jpg	Smile, Bookcase, Shelf, Organ, Tie, Dress shirt, Book, Publication, Collar, Shelving	0.9641779065132141, 0.947333037853241, 0.9211891293525696, 0.9075227975845337, 0.9026345014572144, 0.9021064639091492, 0.8890659213066101, 0.8479830622673035, 0.8364595174789429, 0.8334602117538452
Charlie_Dent.jpg	Smile, Dress shirt, Tie, Coat, Gesture, Sleeve, Collar, Suit, Flag, Blazer	0.9737052321434021, 0.8955401182174683, 0.892815887928009, 0.8733593225479126, 0.852604866027832, 0.8408838510513306, 0.8406198620796204, 0.8348251581192017, 0.8318522572517395, 0.7827597260475159
Andy_Harris_(politician).jpg	Forehead, Glasses, Smile, Chin, Vision care, Dress shirt, Tie, Gesture, Collar, Flag	0.9846563935279846, 0.9840638637542725, 0.9770820736885071, 0.9664998054504395, 0.9203713536262512, 0.8933285474777222, 0.8652663826942444, 0.8450869917869568, 0.8394106030464172, 0.8181156516075134
Rob_Woodall.jpg	Forehead, Smile, Tie, Dress shirt, Gesture, Collar, Spokesperson, Flag, Flag of the united states, Blazer	0.9846563935279846, 0.9771540760993958, 0.9008662700653076, 0.9001135230064392, 0.852604866027832, 0.8402866125106812, 0.8076396584510803, 0.7897100448608398, 0.7883521318435669, 0.7827569246292114
Pat_Toomey.jpg	Forehead, Coat, Smile, Dress shirt, Tie, Suit, Gesture, Collar, Spokesperson, Blazer	0.9846563935279846, 0.9188785552978516, 0.9128307104110718, 0.877181887626648, 0.8693547248840332, 0.8540529012680054, 0.852604866027832, 0.8373813629150391, 0.7937076091766357, 0.7827094197273254
Kevin_Yoder.jpg	Smile, Tie, Dress shirt, Sleeve, Gesture, Collar, Flag, Suit, Blazer, Official	0.9713571071624756, 0.9025607705116272, 0.8931661248207092, 0.8724459409713745, 0.852604866027832, 0.8411827683448792, 0.8105218410491943, 0.795811653137207, 0.7827519774436951, 0.7599804997444153
Mike_Lee_(U.S._politician).jpg	Forehead, Smile, Eye, Gesture, Dress shirt, Tie, Collar, Flag, Suit, Blazer	0.9846563935279846, 0.9800992608070374, 0.9347921013832092, 0.852604866027832, 0.8520064353942871, 0.8458960652351379, 0.8408598899841309, 0.8388814330101013, 0.8315263390541077, 0.7826547026634216
Walter_B._Jones_Jr..jpg	Forehead, Chin, Jaw, Dress shirt, Smile, Tie, Collar, Wrinkle, Blazer, Suit	0.9846563935279846, 0.9659612774848938, 0.8765396475791931, 0.8684675693511963, 0.8664478063583374, 0.8611141443252563, 0.8412351608276367, 0.7846483588218689, 0.7790082097053528, 0.7599276304244995
Brett_Guthrie.jpg	Glasses, Smile, Dress shirt, Flag, Gesture, Tie, Collar, Spokesperson, Suit, Blazer	0.9748647212982178, 0.9744741916656494, 0.8948912024497986, 0.8811036944389343, 0.852604866027832, 0.8482897281646729, 0.8410680890083313, 0.7928164601325989, 0.7862992286682129, 0.78275066614151
Bob_Casey_Jr..jpg	Forehead, Face, Smile, Chin, Shirt, Facial expression, Tie, Dress shirt, Sleeve, Gesture	0.9846563935279846, 0.9829598069190979, 0.976671576499939, 0.9663571715354919, 0.9453288912773132, 0.9325624108314514, 0.9139705300331116, 0.9055048227310181, 0.8719038367271423, 0.852604866027832
Mike_Kelly_(Pennsylvania_politician).jpg	Forehead, Face, Smile, Chin, Tie, Gesture, Dress shirt, Flag of the united states, Collar, Flag	0.9846563935279846, 0.982659101486206, 0.9811227321624756, 0.9669645428657532, 0.8720346689224243, 0.852604866027832, 0.8204558491706848, 0.8188814520835876, 0.8179707527160645, 0.7990843057632446
Tom_Cole.jpg	Smile, Dress shirt, Tie, Flag, Sleeve, Gesture, Collar, Suit, Flag of the united states, Blazer	0.9692394733428955, 0.9015281200408936, 0.8877558708190918, 0.8837466835975647, 0.8695545792579651, 0.852604866027832, 0.841019868850708, 0.8042395710945129, 0.7972127199172974, 0.7827625274658203
Bill_Cassidy.jpg	Forehead, Smile, Chin, Shirt, Tie, Dress shirt, Coat, Sleeve, Gesture, Collar	0.9846563935279846, 0.9794491529464722, 0.9675557613372803, 0.9522035717964172, 0.9190818071365356, 0.9080340266227722, 0.8739895820617676, 0.8717088103294373, 0.8526034951210022, 0.8414244651794434
Tim_Walz.jpg	Forehead, Smile, Flag, Dress shirt, Sleeve, Tie, Gesture, Collar, Flag of the united states, Blazer	0.9846563935279846, 0.9709354043006897, 0.8970024585723877, 0.8777541518211365, 0.872414231300354, 0.8679044842720032, 0.852604866027832, 0.8410093784332275, 0.8019677996635437, 0.782577395439148
Tulsi_Gabbard.jpg	Face, Smile, Chin, Sleeve, Coat, Gesture, Flag, Collar, Happy, Blazer	0.9841976761817932, 0.9721309542655945, 0.9661515951156616, 0.8724455237388611, 0.8626664280891418, 0.852604866027832, 0.8469650745391846, 0.8247166275978088, 0.8073687553405762, 0.7827625870704651
Mike_Crapo.jpg	Forehead, Smile, Shirt, Tie, Dress shirt, Gesture, Flag of the united states, Collar, Suit, Blazer	0.9846563935279846, 0.976047158241272, 0.9435001015663147, 0.8913668394088745, 0.8769778609275818, 0.8526043891906738, 0.8392808437347412, 0.8340417742729187, 0.8017815947532654, 0.7824380993843079
Bruce_Westerman.jpg	Forehead, Smile, Dress shirt, Tie, Sleeve, Flag, Gesture, Collar, Flag of the united states, Suit	0.9846563935279846, 0.9632872939109802, 0.9009458422660828, 0.8764166831970215, 0.8702727556228638, 0.8677569627761841, 0.852604866027832, 0.8413028120994568, 0.8371103405952454, 0.8079158067703247
G._K._Butterfield.jpg	Glasses, Flag, Gesture, Collar, Tie, Suit, Spokesperson, Flag of the united states, Blazer, Dress shirt	0.9804779291152954, 0.8613849878311157, 0.852604866027832, 0.8305879235267639, 0.826073944568634, 0.8038421273231506, 0.8020756244659424, 0.79359370470047, 0.782707154750824, 0.7702125310897827
Michael_C._Burgess.jpg	Forehead, Hair, Glasses, Smile, Organ, Tie, Gesture, Flag, Collar, Dress shirt	0.9846563935279846, 0.9826311469078064, 0.9816024899482727, 0.9765686392784119, 0.9021880626678467, 0.8868831992149353, 0.852604866027832, 0.8374552130699158, 0.8223414421081543, 0.8222870230674744
Pete_Sessions.jpg	Smile, Tie, Dress shirt, Collar, Suit, Blazer, Formal wear, Official, White-collar worker, Happy	0.9806976318359375, 0.8821278214454651, 0.8708656430244446, 0.8397806286811829, 0.8042232990264893, 0.7826935648918152, 0.760876476764679, 0.7603159546852112, 0.7312679886817932, 0.6985818147659302
Joe_Wilson_(U.S._politician).jpg	Smile, Dress shirt, Tie, Gesture, Collar, Flag, Flag of the united states, Suit, Blazer, Event	0.9746373891830444, 0.8828387260437012, 0.8822317719459534, 0.8515597581863403, 0.8388513326644897, 0.8104656934738159, 0.805026113986969, 0.7914640307426453, 0.782452404499054, 0.7327195405960083
Bob_Goodlatte.jpg	Glasses, Smile, Chin, Vision care, Tie, Dress shirt, Gesture, Collar, Window, Eyewear	0.9830628633499146, 0.9787421822547913, 0.965561032295227, 0.937684178352356, 0.885436475276947, 0.8760840892791748, 0.8499218225479126, 0.8399103879928589, 0.8090003132820129, 0.799240231513977
Sander_Levin.jpg	Forehead, Skin, Chin, Eyebrow, Tie, Smile, Dress shirt, Coat, Collar, Wrinkle	0.9846563935279846, 0.9734344482421875, 0.9657878875732422, 0.9389992952346802, 0.9123844504356384, 0.8995612263679504, 0.8746249079704285, 0.8654026389122009, 0.8231194615364075, 0.7939757108688354
Barbara_Comstock.jpg	Hair, Smile, Coat, Sleeve, Necklace, Blazer, Street fashion, Formal wear, Waist, Electric blue	0.9837378859519958, 0.9800370931625366, 0.876749575138092, 0.8724502325057983, 0.7984663844108582, 0.7827810049057007, 0.7643600106239319, 0.7631624341011047, 0.7594943642616272, 0.7558199167251587
Pete_Visclosky.jpg	Smile, Shirt, Tie, Dress shirt, Sleeve, Gesture, Collar, Flag, Suit, Flag of the united states	0.9763924479484558, 0.941909909248352, 0.9087427854537964, 0.9003155827522278, 0.869724690914154, 0.8521155118942261, 0.8399578332901001, 0.8197852373123169, 0.7902359962463379, 0.7881415486335754
Bill_Nelson.jpg	Forehead, Smile, Chin, Dress shirt, Flag, Gesture, Collar, Tie, Suit, Happy	0.9846563935279846, 0.9834049940109253, 0.9668717384338379, 0.8575097322463989, 0.8562689423561096, 0.852604866027832, 0.8356521129608154, 0.8254795670509338, 0.8137773275375366, 0.7877717018127441
Ro_Khanna.jpg	Forehead, Chin, Smile, Dress shirt, Sleeve, Flag, Gesture, Flag of the united states, Collar, Suit	0.9846563935279846, 0.9665449857711792, 0.9391035437583923, 0.8692141175270081, 0.856411337852478, 0.8562530279159546, 0.852604866027832, 0.8494817018508911, 0.8403689861297607, 0.8369494080543518
Paul_Gosar.jpg	Forehead, Smile, Eye, Sleeve, Happy, Dress shirt, Collar, Wrinkle, Blazer, Suit	0.9846563935279846, 0.9828089475631714, 0.9373197555541992, 0.8710200786590576, 0.8521895408630371, 0.8422900438308716, 0.8408893942832947, 0.8174770474433899, 0.7827264666557312, 0.722262442111969
Jeff_Denham.jpg	Smile, Tie, Dress shirt, Flag, Suit, Collar, Flag of the united states, Blazer, Official, Event	0.9816043972969055, 0.8849693536758423, 0.8823875784873962, 0.8785600662231445, 0.8441664576530457, 0.8389135599136353, 0.8319600820541382, 0.7826427817344666, 0.7460193037986755, 0.7320592999458313
Paul_Tonko.jpg	Forehead, Glasses, Smile, Tie, Dress shirt, Vision care, Gesture, Happy, Collar, Flag of the united states	0.9846563935279846, 0.9815442562103271, 0.9747493863105774, 0.8785561919212341, 0.8749427795410156, 0.8689073920249939, 0.852604866027832, 0.8329445719718933, 0.8311377763748169, 0.797809898853302
John_Delaney_(Maryland_politician).jpg	Forehead, Smile, Shirt, Dress shirt, Gesture, Collar, Tie, Flag of the united states, Flag, Blazer	0.9846563935279846, 0.9707705974578857, 0.9474611282348633, 0.89554762840271, 0.8525820374488831, 0.8406522870063782, 0.8404221534729004, 0.815712034702301, 0.7887297868728638, 0.782301127910614
Dennis_A._Ross.jpg	Hair, Smile, Tie, Dress shirt, Gesture, Collar, Spokesperson, Suit, Blazer, Flag of the united states	0.9831283688545227, 0.9689364433288574, 0.904937744140625, 0.9011020660400391, 0.852604866027832, 0.8411974310874939, 0.8076015710830688, 0.7977083921432495, 0.7827518582344055, 0.7751355767250061
Bob_Gibbs.jpg	Forehead, Smile, Tie, Dress shirt, Flag, Collar, Suit, Flag of the united states, Blazer, Spokesperson	0.9846563935279846, 0.9323824048042297, 0.8872720003128052, 0.877039909362793, 0.8605422377586365, 0.8381263613700867, 0.7996312975883484, 0.794215977191925, 0.7826991081237793, 0.7759094834327698
Brian_Schatz.jpg	Forehead, Hair, Smile, Organ, Dress shirt, Tie, Flag, Gesture, Collar, Suit	0.9846563935279846, 0.9835453629493713, 0.9695451259613037, 0.9041276574134827, 0.8811574578285217, 0.8725875020027161, 0.8583492636680603, 0.852604866027832, 0.8408148288726807, 0.8158687353134155
Jim_McGovern_(U.S._politician).jpg	Forehead, Glasses, Chin, Smile, Vision care, Tie, Collar, Official, Suit, Wrinkle	0.9846563935279846, 0.9722586870193481, 0.9677390456199646, 0.943290650844574, 0.879902720451355, 0.8348947763442993, 0.8147440552711487, 0.7359782457351685, 0.7122143507003784, 0.7114596962928772
Stephen_F._Lynch.jpg	Forehead, Eyebrow, Smile, Dress shirt, Coat, Tie, Jaw, Sleeve, Iris, Suit	0.9846563935279846, 0.9419140815734863, 0.926447868347168, 0.9060027599334717, 0.9002397656440735, 0.8979045152664185, 0.8792260885238647, 0.8724345564842224, 0.8508120775222778, 0.8450884819030762
Collin_Peterson.jpg	Clothing, Forehead, Smile, Shirt, Tie, Dress shirt, Collar, Suit, Wrinkle, Blazer	0.9868597388267517, 0.9846563935279846, 0.970375120639801, 0.9392771124839783, 0.9036232829093933, 0.885086178779602, 0.834423303604126, 0.7982954382896423, 0.7970262169837952, 0.7668771147727966
Chris_Collins_(U.S._politician).jpg	Smile, Tie, Dress shirt, Sleeve, Gesture, Flag, Collar, Flag of the united states, Suit, Blazer	0.9572404623031616, 0.9032711386680603, 0.8933197259902954, 0.8660755753517151, 0.852604866027832, 0.8510738611221313, 0.8412122130393982, 0.8183275461196899, 0.7949963808059692, 0.7826952934265137
Bradley_Byrne.jpg	Chin, Smile, Dress shirt, Tie, Gesture, Collar, Flag, Suit, Flag of the united states, Sleeve	0.9665471315383911, 0.9409387111663818, 0.8992474675178528, 0.8883706331253052, 0.852604866027832, 0.840653121471405, 0.8256621360778809, 0.8237269520759583, 0.7924370765686035, 0.7871608734130859
Marco_Rubio.jpg	Forehead, Smile, Chin, Eyebrow, Shirt, Tie, Dress shirt, Sleeve, Coat, Suit	0.9846563935279846, 0.9751427173614502, 0.9661259651184082, 0.9442327618598938, 0.942301869392395, 0.9176834225654602, 0.8982027173042297, 0.8724481463432312, 0.8580133318901062, 0.8544103503227234
Alma_Adams.jpg	Glasses, Smile, Flag of the united states, Sleeve, Coat, Vision care, Gesture, Flag, Blazer, Spokesperson	0.9793708324432373, 0.9503490924835205, 0.8806852698326111, 0.8723850846290588, 0.8660123944282532, 0.8604958057403564, 0.852604866027832, 0.8516305685043335, 0.7826530933380127, 0.7734682559967041
Neal_Dunn.jpg	Smile, Organ, Tie, Dress shirt, Flag of the united states, Gesture, Flag, Collar, Suit, Spokesperson	0.9732670783996582, 0.904910147190094, 0.8690499663352966, 0.8599055409431458, 0.8583628535270691, 0.852604866027832, 0.8519420027732849, 0.8364815711975098, 0.8341783881187439, 0.7851502299308777
Vern_Buchanan.jpg	Forehead, Chin, Smile, Dress shirt, Tie, Suit, Collar, Blazer, Formal wear, Event	0.9846563935279846, 0.9665425419807434, 0.9661254286766052, 0.896609902381897, 0.8871102333068848, 0.8468023538589478, 0.8412917852401733, 0.7823394536972046, 0.7435723543167114, 0.7114357352256775
Devin_Nunes.jpg	Smile, Plant, Dress shirt, Tie, Sleeve, Coat, Gesture, Flag, Collar, Suit	0.94815993309021, 0.9246559739112854, 0.8975428938865662, 0.8892696499824524, 0.8649528622627258, 0.8635464310646057, 0.8525877594947815, 0.8418668508529663, 0.8389731645584106, 0.8158175349235535
Tom_Garrett_Jr..jpg	Smile, Tie, Dress shirt, Flag, Sleeve, Coat, Gesture, Flag of the united states, Collar, Suit	0.9702666997909546, 0.8859301805496216, 0.8857771158218384, 0.8731176853179932, 0.8721656799316406, 0.854415237903595, 0.852604866027832, 0.849165141582489, 0.8406003713607788, 0.8199188113212585
Jeanne_Shaheen.jpg	Smile, Coat, Flag, Flag of the united states, Military person, Gesture, Blazer, Event, Electric blue, Official	0.9742341637611389, 0.8888688683509827, 0.8779193758964539, 0.8651790618896484, 0.8542386889457703, 0.852604866027832, 0.7693279981613159, 0.7490904331207275, 0.7487311363220215, 0.741303026676178
Timothy_F._Murphy.jpg	Forehead, Smile, Dress shirt, Sleeve, Gesture, Collar, Tie, Flag, Suit, Flag of the united states	0.9846563935279846, 0.9771549105644226, 0.8950220942497253, 0.8709102272987366, 0.852604866027832, 0.8411872386932373, 0.831815242767334, 0.8155922293663025, 0.8097900152206421, 0.7995904684066772
Ben_Cardin.jpg	Forehead, Smile, Chin, Organ, Tie, Gesture, Flag, Collar, Suit, Blazer	0.9846563935279846, 0.9692091941833496, 0.9669487476348877, 0.9043591022491455, 0.8828338384628296, 0.852604866027832, 0.8521867394447327, 0.8291991353034973, 0.8065102100372314, 0.7807978987693787
Ron_Wyden.jpg	Suit trousers, Smile, Dress shirt, Sleeve, Tie, Gesture, Street fashion, Collar, Suit, Blazer	0.9684637784957886, 0.9249520301818848, 0.9075636267662048, 0.8724504113197327, 0.8723084926605225, 0.852604866027832, 0.8419608473777771, 0.8414313793182373, 0.7960087656974792, 0.7827749252319336
Larry_Bucshon.jpg	Smile, Dress shirt, Tie, Flag of the united states, Gesture, Collar, Flag, Blazer, Suit, Official	0.9746459722518921, 0.9005041718482971, 0.892105221748352, 0.8545324802398682, 0.8505204916000366, 0.8385781645774841, 0.8259978294372559, 0.7825031876564026, 0.7586454153060913, 0.7443333268165588
Cory_Gardner.jpg	Forehead, Smile, Chin, Outerwear, Eyebrow, Tie, Dress shirt, Coat, Sleeve, Gesture	0.9846563935279846, 0.9778006672859192, 0.9666478633880615, 0.950891375541687, 0.9369366765022278, 0.9133515954017639, 0.9027060866355896, 0.8965906500816345, 0.8723515272140503, 0.852604866027832
